"time"t"1"t"2"t"3"t"4"t"5"t"6"t"7"t"8"t"9"t"10"t"11"t"12"t"13"t"14"t"15"t"16"t"17"t"18"t"19"t"20"t"21"t"22"t"23"t"24"t"25"t"26"t"27"t"28"t"29"t"30"t"31"t"32"t"33"t"34"t"35"t"36"t"37"t"38"t"39"t"40"t"41"t"42"t"43"t"44"t"45"t"46"t"47"t"48"t"49"t"50"t"51"t"52"t"53"t"54"t"55"t"56"t"57"t"58"t"59"t"60"
0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,00015t0t0t0t0t0t0t0t0,000100000000019368t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
249t0t0t0t3,45601000418897e-07t0t0t0t3,45601000418897e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,000149654398999581t0t0t0t0t0t0t0t9,96543990189485e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
252t0t0t0t3,49752732505979e-07t0t0t0t3,49752732505979e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,000149650247267494t0t0t0t0t0t0t0t9,96502472868614e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
255t0t0t0t3,53904176493105e-07t0t0t0t3,53904176493105e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,000149646095823507t0t0t0t0t0t0t0t9,96460958428743e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
258t0t0t0t3,58055332409758e-07t0t0t0t3,58055332409758e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,00014964194466759t0t0t0t0t0t0t0t9,96419446869576e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
261t0t0t0t3,6220620028542e-07t0t0t0t3,6220620028542e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,000149637793799714t0t0t0t0t0t0t0t9,9637793819082e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
264t0t0t0t3,66356780149566e-07t0t0t0t3,66356780149566e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,00014963364321985t0t0t0t0t0t0t0t9,96336432392178e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
267t0t0t0t3,70507072031668e-07t0t0t0t3,70507072031668e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,000149629492927968t0t0t0t0t0t0t0t9,96294929473357e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
270t0t0t0t3,74657075961196e-07t0t0t0t3,74657075961196e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,000149625342924039t0t0t0t0t0t0t0t9,96253429434062e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
273t0t0t0t3,78806791967613e-07t0t0t0t3,78806791967613e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,000149621193208032t0t0t0t0t0t0t0t9,96211932273998e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
276t0t0t0t3,8295622008038e-07t0t0t0t3,8295622008038e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,000149617043779919t0t0t0t0t0t0t0t9,9617043799287e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
279t0t0t0t3,87105360328952e-07t0t0t0t3,87105360328952e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,000149612894639671t0t0t0t0t0t0t0t9,96128946590384e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
282t0t0t0t3,91254212742783e-07t0t0t0t3,91254212742783e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,000149608745787257t0t0t0t0t0t0t0t9,96087458066246e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
285t0t0t0t3,95402777351319e-07t0t0t0t3,95402777351319e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,000149604597222648t0t0t0t0t0t0t0t9,96045972420161e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
288t0t0t0t3,99551054184007e-07t0t0t0t3,99551054184007e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,000149600448945816t0t0t0t0t0t0t0t9,96004489651834e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
291t0t0t0t4,03699043270284e-07t0t0t0t4,03699043270284e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,00014959630095673t0t0t0t0t0t0t0t9,95963009760971e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
294t0t0t0t4,07846744639589e-07t0t0t0t4,07846744639589e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,00014959215325536t0t0t0t0t0t0t0t9,95921532747278e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
297t0t0t0t4,11994158321352e-07t0t0t0t4,11994158321352e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,000149588005841678t0t0t0t0t0t0t0t9,9588005861046e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
300t0t0t0t4,16141284345003e-07t0t0t0t4,16141284345003e-07t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,000149583858715655t0t0t0t0t0t0t0t9,95838587350224e-05t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
