"time"t"1"t"2"t"3"t"4"t"5"t"6"t"7"t"8"t"9"t"10"t"11"t"12"t"13"t"14"t"15"t"16"t"17"t"18"t"19"t"20"t"21"t"22"t"23"t"24"t"25"t"26"t"27"t"28"t"29"t"30"t"31"t"32"t"33"t"34"t"35"t"36"t"37"t"38"t"39"t"40"t"41"t"42"t"43"t"44"t"45"t"46"t"47"t"48"t"49"t"50"t"51"t"52"t"53"t"54"t"55"t"56"t"57"t"58"t"59"t"60"
0t4,09128227488203e-05t0,00281756278011127t0t0t32,9993928013947t0t0,195635931069687t1,00000000069514e-05t0t0,00199999999835288t0,027160358588124t2,97442695513309e-07t0t1,55896337663707t9,44829854119672t0,206451354784498t8,7363521885873t86,9883593665041t1,4236474994223t32,46099859744t0,0352410392016458t2,792608660333t0,00184720995381434t1,28731512413111t0,320769154117889t0t0t0,0607438302101209t12,584932160824t0t0,459358634493578t2,62632418492137t0,524403537060422t11,0128784263496t0,000100000000019368t2,32897001261199t0t21,2703646782257t0,0079005409162314t0t0t2,67631815327707t0,00668179449513448t0,0524843116164388t0,0696156878648835t0,138825387549243t0,0275668625448443t14,0084137295649t9,70842158776643t70,3868107014681t0,00357293470091101t1,3151084254254t0,0348914815080815t1,94594101730083t1,17358740916796t1,52718194539662t0t0t0,758582626549395t0
1,1t4,71237170258759e-05t0,0495120387095553t6,52643660333861e-09t4,98632115196968e-14t32,9839984804392t6,58118188681925e-14t0,195635931069687t0,000271788601529119t5,78592211982983e-05t1,07101041695607e-05t0,00255559856301364t0,000111883238131213t6,64707964813105e-06t1,56254095988261t9,50221759639856t0,186434161004169t8,66551568762177t86,9799001138841t1,49448400038784t32,4473631690885t0,049516858453463t2,73036185841283t0,00169539542763783t1,28284870904782t0,319721929022314t6,53165068975547e-09t4,16767557252299e-08t0,0667476963152311t12,5825138762713t0,000858273551217366t0,423973503470057t2,63488700623559t0,524324020564655t11,0113178827084t3,46124228390234e-05t2,33415395959725t7,87234076295715e-05t21,2807473751383t0,00245362592765429t1,64711075838493e-06t0,0147450449128372t2,60478533108991t0,0782146166822908t0,0464522690031668t0,0756477304781556t0,138825382486054t0,0128263285246201t13,9792458647567t9,70147358101288t70,4321454253243t0,00218632643895225t1,30850685873465t0,0414930481988238t1,94724535155009t1,17508963545981t1,52765197603145t0,00272526147592759t0,00832774671836477t0,757084720474811t7,50952321672751e-05
1,2t4,76301427872181e-05t0,0516092470015648t8,08839600614652e-09t6,4627310578629e-14t32,9825990192253t8,93266143405806e-14t0,195635931069687t0,000289935952973659t6,76557639815183e-05t1,31966554079344e-05t0,002544202447847t0,000119089548019367t7,22918481444163e-06t1,55885923251163t9,50909432751978t0,186245889853459t8,66277801282078t86,9786726561608t1,49722167518882t32,4464676304664t0,0516139776164971t2,72273090246803t0,00168940528895843t1,28240610508128t0,319627869579308t8,09475006821389e-09t5,03228827608857e-08t0,0672929877003216t12,5822882899284t0,000978897628342707t0,420817298772049t2,63566427025233t0,52431751181421t11,0112507870707t3,51602721473994e-05t2,33502133852887t8,58803186980042e-05t21,281104738728t0,00226655160324589t2,13095039620255e-06t0,0160771677909789t2,59884827506812t0,0841516727040837t0,0463729798080642t0,0757270196732582t0,138825382486054t0,0116196228078689t13,9764782131296t9,70084170128059t70,436243615297t0,00246406562225685t1,30778839055181t0,0422115163816693t1,94736571540278t1,17515366959994t1,52769513728186t0,00294054749493564t0,00908197154273253t0,756948230358685t8,25313059894425e-05
1,3t4,81437298400719e-05t0,0536580214473149t9,95601239287193e-09t8,27787092666028e-14t32,9811995628926t1,20329401021995e-13t0,195635931069687t0,000308975849188099t7,84459960764999e-05t1,63564650642712e-05t0,00253347279175196t0,000125547719247273t7,85928973510642e-06t1,55513249197622t9,51595508006114t0,18610679135979t8,66000766153893t86,9774511885592t1,49999202647068t32,445619624373t0,0536626349848435t2,71511662217015t0,00168387561704424t1,2819529643108t0,319534105853633t9,96362891051809e-09t5,9999888561043e-08t0,0678383920812604t12,5820617050663t0,00110389975672591t0,417675074001951t2,6364425221534t0,524310539388437t11,0111941897041t3,61139030330728e-05t2,33584118272377t9,30372381907216e-05t21,281444246664t0,00209218822220675t2,72584009875411e-06t0,0173878800972548t2,59293865214783t0,0900612956243703t0,0462842473206625t0,0758157521606598t0,138825382486054t0,0105067384085769t13,9736391877253t9,70020977163398t70,4403390431979t0,00275667271185527t1,30704978878401t0,0429501181494676t1,94748653382075t1,17520701206833t1,5277383702167t0,00315305990999131t0,0098354992992604t0,756811687610201t9,03813752796208e-05
1,4t4,86667238898691e-05t0,0556773252826685t1,21914985199752e-08t1,04975466251247e-13t32,9798001116916t1,61031715072009e-13t0,195635931069687t0,000329649318016669t9,03419029326783e-05t1,13390038987446e-05t0,00252583281598386t0,000131943746871068t8,54179694333342e-06t1,55137799903811t9,52278224104206t0,186015854594762t8,6572422810621t86,976238220113t1,5027574069475t32,4448165508214t0,0556820149809064t2,70753660528256t0,00167872151155374t1,28148779806005t0,319440356428434t1,22007494834741e-08t7,07544219589184e-08t0,068383597344994t12,5818344513821t0,00123299086082793t0,414548402595565t2,63722188692878t0,524303005476852t11,0111477778121t3,73745820031161e-05t2,33661609229272t0,000100194164550618t21,2817661340483t0,001927016475387t3,45268702552425e-06t0,0186766309648761t2,58705863010253t0,095941317669673t0,0461969051619836t0,0759030943193388t0,138825382486054t0,00944755575622014t13,9707661562682t9,69957778784929t70,4444316744655t0,00306330049334828t1,30628937207367t0,0437105348598113t1,94760732883384t1,17524991854769t1,52778167471011t0,003362910943059t0,0105883552059954t0,756675092353774t9,90546346640115e-05
1,5t4,91982193688343e-05t0,0576676285193481t1,48450278908641e-08t1,31757004448258e-13t32,9784006658987t2,13765959490867e-13t0,195635931069687t0,000352232514467893t0,000103356543475397t2,49546352633448e-05t0,00251377290725452t0,000137911753041369t9,25800349056858e-06t1,54761479752859t9,52959723653662t0,185930867800495t8,65443415296417t86,9750320582611t1,50556553504543t32,4440559689047t0,0576720119003212t2,69996934757095t0,00167387389064247t1,28101003629223t0,319346771163641t1,48559499263584e-08t8,26383633792356e-08t0,0689283166193339t12,5816068309127t0,00136590849620816t0,411437870172404t2,6380023186853t0,524294959562883t11,011111355173t3,85123441870501e-05t2,33734850825842t0,000107351096649295t21,2820709914433t0,00177255180484851t4,32854864994762e-06t0,0199218969283312t2,58118730659479t0,10181264117741t0,0461052187362036t0,0759947807451188t0,138825382486054t0,00846387602229959t13,9678614292721t9,69894575084226t70,4485215333179t0,00338610267223073t1,30550871882143t0,044491188112051t1,94772834857454t1,17528260367544t1,52782505063056t0,00357022214909024t0,0113406174231282t0,756538444726373t0,000107649161297738
1,6t4,97430714661588e-05t0,0595516994042428t1,80221859443128e-08t1,64224512319493e-13t32,9770012257148t2,82433963853682e-13t0,195635931069687t0,000375452550554459t0,000117724097795516t3,00898223413814e-05t0,00250429544274736t0,000141421797185574t1,00424272829698e-05t1,54383036668365t9,53641896988216t0,185863134851672t8,65143208171237t86,9738175173559t1,50856760629723t32,4433355176711t0,0595559593306833t2,69239587562288t0,00166927631573688t1,28051666172279t0,319254182183678t1,80351625074148e-08t9,5686204643505e-08t0,0694741462439134t12,5813772607612t0,00150240824037007t0,408346696866981t2,63878429665268t0,524286149045032t11,011084531577t3,9891312012897e-05t2,33804079168477t0,000114508033458877t21,2823735639742t0,0016315285668048t5,38679970191499e-06t0,0211530286178552t2,5753458443981t0,107654103374101t0,0459847495097605t0,0761152499715619t0,138825382486054t0,00769702616329297t13,9647602720147t9,69831364927776t70,4526084465707t0,00371780732112717t1,3047133932137t0,0452865137197774t1,94785098906455t1,17530533722273t1,52786849774166t0,00377487580580394t0,0120923560256902t0,756401744942038t0,00011774330200508
1,7t5,02978358712184e-05t0,0613828312043182t2,17739938941037e-08t2,02896358501162e-13t32,9756017913396t3,70349721269371e-13t0,195635931069687t0,000397733421218712t0,000133370165093936t3,57292381575912e-05t0,00249517371541115t0,000143943602909676t1,08589311519001e-05t1,54003108811472t9,54322561701288t0,185816746400137t8,64835138969072t86,9726048291984t1,51164829831888t32,442652965287t0,0613869714644503t2,68483799835338t0,00166488248311398t1,28000828586234t0,319161986749114t2,1789247483229e-08t1,09931544803612e-07t0,07002003411245t12,5811468043513t0,0016423002994977t0,405274396411617t2,63956762146673t0,524276621997868t11,011067135632t4,11401225968613e-05t2,33869517451126t0,000121664974123021t21,2826647115748t0,00150119424053027t6,64106378656629e-06t0,0223640381893042t2,56952963324505t0,113470314527152t0,0458536450554936t0,0762463544258288t0,138825382486054t0,00703772694556732t13,9615743843964t9,69768147544603t70,4566923124005t0,00406154729422071t1,30390321190199t0,04609669503149t1,94797423171726t1,17531837301246t1,52791201584769t0,00397709457557452t0,0128435861644726t0,756264993200395t0,000127525298645633
1,8t5,08615685725232e-05t0,0631633869186711t2,61642025755186e-08t2,48496726821457e-13t32,9742023629915t4,81604602716643e-13t0,195635931069687t0,000419224799775454t0,000150300927560475t4,17429192030121e-05t0,00248635612346855t0,000145514507493713t1,17007801351405e-05t1,53622137604252t9,55001631189609t0,185788397304716t8,64519291674135t86,9713942377885t1,51480677126824t32,4420061673793t0,0631674141993493t2,67729655050373t0,00166065437632736t1,27948449615829t0,319070169404348t2,6181951994379e-08t1,25411507143518e-07t0,0705659357351851t12,5809155166702t0,00178540421705144t0,402221479050118t2,64035228434698t0,524266365339501t11,011058989325t4,22729569009177e-05t2,33931380121225t0,000128821917966683t21,2829442461828t0,00138145069837399t8,11101936609038e-06t0,0235558241687442t2,56373826852044t0,119261679251766t0,0457121924092456t0,0763878070720768t0,138825382486054t0,00648026729862429t13,9583083339162t9,69704922377675t70,4607730505691t0,00441705320544356t1,303080213424t0,0469196935094802t1,94809804644398t1,17532191320466t1,52795560471878t0,00417698520209261t0,0135943391308881t0,756128189727418t0,00013725402076785
1,9t5,14332002268063e-05t0,0648964347708275t3,12424928297955e-08t3,01618877317645e-13t32,972802940851t6,19938921935873e-13t0,195635931069687t0,000439783225391041t0,000168502619736428t4,79456232491764e-05t0,00247786083761157t0,000146198725900076t1,25615357619787e-05t1,53240417331482t9,55678966630271t0,185776266450042t8,64196088499819t86,9701861693156t1,5180388030114t32,4413934122306t0,064900358055387t2,66977289711649t0,0016565657917319t1,27894516452196t0,318978703699259t3,12629420444429e-08t1,42156208855431e-07t0,0711118099965915t12,5806834467825t0,00193158561830747t0,399188149408358t2,64113825609262t0,524255379611177t11,0110599689742t4,3271191815598e-05t2,33989838358606t0,000135978864520141t21,2832118212817t0,0012721457062866t9,81186209880217e-06t0,0247303723940027t2,55797207644046t0,125027871331744t0,0455610514884726t0,0765389479928498t0,138825382486054t0,00601654766315548t13,9549682323998t9,69641688988563t70,4648505952449t0,00478410030179368t1,30224615683817t0,0477537500953111t1,94822238537506t1,17531611033198t1,52799926415259t0,00437464470465262t0,0143446381113752t0,755991334722861t0,000146838284471111
2t5,20113465188244e-05t0,0665862144600713t3,7056893134703e-08t3,62880815272439e-13t32,9714035251199t7,89697804106947e-13t0,195635931069687t0,000458894420754155t0,00018793847571749t5,39588736662347e-05t0,0024696720755056t0,000146096944559919t1,34337465777861e-05t1,52858250040125t9,56354361720138t0,185778883249933t8,63866254732946t86,9689812162106t1,52133714068013t32,4408128479319t0,0665900444622886t2,66226907808844t0,00165259156265735t1,27839040558276t0,318887548215426t3,70802015133544e-08t1,60198728192381e-07t0,071657610412964t12,5804506494517t0,00208070870476971t0,39617437220258t2,64192548472926t0,524243676065757t11,0110699574286t4,40978806059591e-05t2,3404507736288t0,00014313581333195t21,2834670400332t0,00117296989699014t1,17583535683228e-05t0,0258905866850092t2,55223193364071t0,130768014131495t0,0454014056578123t0,0766985938235101t0,138825382486054t0,00563502605796552t13,9515626553123t9,69578446922832t70,4689248761809t0,00516247948761001t1,301402927977t0,0485969789564809t1,94834717507832t1,17530112099337t1,52804299391769t0,00457019432795205t0,0150945062406569t0,755854428416645t0,000156138907118416
2,1t5,25943882058486e-05t0,068238213126702t4,36494109605788e-08t4,32888751700101e-13t32,970004116016t9,95613162847841e-13t0,195635931069687t0,000476153107633325t0,000208549700404959t5,91857815851904e-05t0,00246180265536712t0,000145355163840945t1,43095312814703e-05t1,52475951815737t9,57027514435837t0,185795122825617t8,63530865474703t86,9677801829313t1,52469103326257t32,4402625628748t0,0682419632786299t2,65478809090501t0,00164870885280305t1,27782058519184t0,318796642944672t4,36756974155472e-08t1,79574375878228e-07t0,0722032824997064t12,5802171874127t0,00223264118948682t0,393179857812697t2,6427138964613t0,52423127731829t11,0110888469798t4,4736747558351e-05t2,34097288303889t0,000150292763977265t21,2837094308055t0,00108342546612957t1,39638373485718e-05t0,0270393516145965t2,5465189124898t0,136481035282399t0,0452350951189973t0,0768649043623251t0,138825382486054t0,00532116520859305t13,9481030393225t9,69515195746052t70,472995824063t0,00555224124065922t1,30055222589728t0,0494476810361979t1,94847231060425t1,17527710074574t1,52808679376525t0,00476377575250428t0,015843966266982t0,755717471058091t0,000165017644581583
2,2t5,31828361351221e-05t0,0698876006654501t5,11308227027183e-08t5,13046353701073e-13t32,9686047140771t1,24571952691251e-12t0,195635931069687t0,000490027698677987t0,00023043652216669t5,07558752092972e-05t0,00245547529080153t0,000145295814309181t1,51943238495757e-05t1,5209452713954t9,57694857011419t0,185844201527625t8,63199217501583t86,9665907955244t1,52800751299377t32,4397421687134t0,069891378630889t2,64736567006193t0,00164490439416981t1,27723427374301t0,318705444979317t5,11603194337068e-08t2,00382574758244e-07t0,0727484930717393t12,5799833640721t0,00238740326894311t0,390206261985273t2,64350349734713t0,524218142979274t11,0111168822403t4,53870675800222e-05t2,34146510018213t0,000157449716204475t21,2839336921659t0,000999593455852213t1,64634539037081e-05t0,0281767521798085t2,5408428861907t0,1421570615815t0,0450805923941487t0,0770194070871737t0,138825382486054t0,00499556680760198t13,9446629409564t9,694519348657t70,4770632568226t0,00595481261786943t1,29968776978761t0,0503121371458706t1,9485968709107t1,17524379226789t1,52813066672743t0,00495538075463246t0,0165929613542231t0,755580460513868t0,000173934444683238
2,3t5,37736771153355e-05t0,0715261367969587t5,94217291655655e-08t6,02685174284362e-13t32,9672053189016t1,5399170760086e-12t0,195635931069687t0,000504657158770279t0,000253342709798733t5,05888648633176e-05t0,00244840525143005t0,000145295814309181t1,60734156046124e-05t1,51714409237741t9,58359442957629t0,185891494318336t8,62866240450764t86,9654090566777t1,53133728350195t32,4392474522989t0,0715298757597226t2,63997117561396t0,00164115870965299t1,27663417401178t0,318614210817732t5,94545911291639e-08t2,22535261274761e-07t0,0732933511667629t12,5797491507902t0,00254463274606838t0,38725048299953t2,64429402134232t0,524204452052939t11,0111531890352t4,59684148318964e-05t2,34193163840195t0,000164606669639995t21,2841430623208t0,000922937053488448t1,92329312505539e-05t0,0292880681081937t2,53518283936529t0,147817108406914t0,0449284827315225t0,0771715167497999t0,138825382486054t0,00469293079122796t13,9412259692t9,69388665286492t70,4811274919717t0,00637159400112033t1,29881380713848t0,0511860997950001t1,94872129183528t1,17520215986745t1,52817460599204t0,00514533875766569t0,017341596340114t0,755443401810515t0,000182203063385936
